order_id,order_date,customer_id,customer_name,region,country,category,product,quantity,unit_price,discount,payment_method
116225,2025-06-19,C01892,Customer 1892,South,India,Home & Kitchen,Table Lamp,1,39.54,0.101,Credit Card
116226,2025-03-23,C01499,Customer 1499,South,India,Home & Kitchen,Table Lamp,2,47.85,0.005,Debit Card
116227,2026-01-27,C01557,Customer 1557,North,India,Books,Self Help Book,5,19.74,0.139,Net Banking
116228,2026-04-14,C00295,Customer 295,West,India,Books,Fiction Book,1,19.26,0.1,UPI
116229,2026-06-03,C03421,Customer 3421,East,India,Electronics,Bluetooth Speaker,4,66.93,0.12,Wallet
116230,2024-12-27,C01645,Customer 1645,North,India,Books,Data Science Book,1,38.79,0.104,Credit Card
116231,2026-04-19,C02742,Customer 2742,Central,India,Electronics,Smartwatch,1,200.13,0.012,Credit Card
116232,2025-02-20,C02418,Customer 2418,Central,India,Sports,Dumbbells,3,74.74,0.076,UPI
116233,2026-05-31,C01533,Customer 1533,Central,India,Electronics,Bluetooth Speaker,2,65.54,0.176,UPI
116234,2026-04-26,C01162,Customer 1162,East,India,Home & Kitchen,Table Lamp,1,44.53,0.133,Debit Card
116235,2025-10-26,C02287,Customer 2287,South,India,Books,Data Science Book,1,46.67,0.089,Credit Card
116236,2025-02-25,C02114,Customer 2114,North,India,Electronics,Smartwatch,3,185.89,0.146,UPI
116237,2024-12-14,C00170,Customer 170,South,India,Sports,Tennis Racket,1,98.38,0.157,Credit Card
116238,2024-10-06,C00821,Customer 821,East,India,Home & Kitchen,Air Fryer,2,132.98,0.177,UPI
116239,2024-12-25,C01375,Customer 1375,North,India,Electronics,Wireless Headphones,3,90.95,0.144,UPI
116240,2024-09-21,C00418,Customer 418,South,India,Books,Data Science Book,2,45.12,0.182,UPI
116241,2024-12-28,C02375,Customer 2375,East,India,Clothing,Backpack,4,50.08,0.104,Credit Card
116242,2025-04-02,C03125,Customer 3125,West,India,Books,Fiction Book,1,17.17,0.152,Debit Card
116243,2025-05-22,C00992,Customer 992,North,India,Sports,Yoga Mat,1,31.74,0.045,Debit Card
116244,2025-12-08,C00726,Customer 726,Central,India,Electronics,Wireless Headphones,1,76.6,0.144,UPI
116245,2024-12-26,C03497,Customer 3497,South,India,Electronics,Bluetooth Speaker,1,64.45,0.112,Debit Card
116246,2026-08-13,C02212,Customer 2212,East,India,Home & Kitchen,Air Fryer,3,135.87,0.134,Credit Card
116247,2026-07-05,C02771,Customer 2771,Central,India,Clothing,T-Shirt,4,23.66,0.17,Debit Card
116248,2026-04-13,C02268,Customer 2268,North,India,Electronics,Smartwatch,1,195.25,0.051,Debit Card
116249,2026-02-08,C03475,Customer 3475,Central,India,Home & Kitchen,Table Lamp,1,48.64,0.181,UPI
116250,2026-04-29,C02957,Customer 2957,West,India,Sports,Tennis Racket,2,96.7,0.138,Credit Card
116251,2025-01-29,C01642,Customer 1642,Central,India,Electronics,Smartphone,1,706.17,0.117,UPI
116252,2025-11-03,C01333,Customer 1333,South,India,Clothing,T-Shirt,1,21.67,0.035,Credit Card
116253,2025-10-02,C02091,Customer 2091,North,India,Home & Kitchen,Vacuum Cleaner,3,192.13,0.067,UPI
116254,2025-01-09,C00954,Customer 954,North,India,Electronics,Smartphone,3,600.57,0.152,UPI
116255,2025-08-20,C00216,Customer 216,West,India,Electronics,Smartwatch,1,172.67,0.101,Credit Card
116256,2025-10-25,C00319,Customer 319,North,India,Electronics,Smartphone,4,580.29,0.165,Credit Card
116257,2024-12-08,C03147,Customer 3147,South,India,Clothing,Jeans,3,68.32,0.146,Net Banking
116258,2025-01-31,C02768,Customer 2768,Central,India,Electronics,Smartwatch,1,159.23,0.06,Wallet
116259,2025-07-21,C00606,Customer 606,South,India,Sports,Dumbbells,2,63.29,0.099,UPI
116260,2026-01-04,C03223,Customer 3223,North,India,Sports,Football,2,36.5,0.095,UPI
116261,2026-01-11,C00873,Customer 873,West,India,Electronics,Laptop,1,1004.73,0.15,Wallet
116262,2025-11-02,C01397,Customer 1397,South,India,Books,Fiction Book,1,15.43,0.105,UPI
116263,2025-09-20,C01527,Customer 1527,East,India,Books,Python Book,2,36.63,0.098,Wallet
116264,2025-07-18,C01020,Customer 1020,North,India,Electronics,Smartphone,1,683.98,0.126,Net Banking
116265,2025-11-15,C00075,Customer 75,South,India,Books,Self Help Book,3,20.32,0.087,Credit Card
116266,2026-01-05,C00924,Customer 924,North,India,Electronics,Laptop,2,932.93,0.146,Debit Card
116267,2025-02-19,C02106,Customer 2106,West,India,Clothing,Jeans,2,62.51,0.111,Wallet
116268,2026-02-26,C03189,Customer 3189,South,India,Electronics,Bluetooth Speaker,2,63.24,0.17,Credit Card
116269,2026-03-20,C01509,Customer 1509,South,India,Sports,Football,2,37.25,0.145,UPI
116270,2024-10-06,C01377,Customer 1377,Central,India,Sports,Tennis Racket,4,102.99,0.113,UPI
116271,2026-04-16,C03437,Customer 3437,West,India,Books,Fiction Book,2,16.9,0.182,Credit Card
116272,2026-08-02,C02561,Customer 2561,East,India,Books,Fiction Book,1,17.88,0.07,Net Banking
116273,2025-08-01,C03110,Customer 3110,Central,India,Electronics,Smartwatch,2,171.99,0.111,Debit Card
116274,2025-02-19,C02174,Customer 2174,North,India,Clothing,Sneakers,1,88.78,0.109,UPI
116275,2025-10-10,C01600,Customer 1600,East,India,Electronics,Laptop,3,986.48,0.124,UPI
116276,2025-03-31,C01712,Customer 1712,Central,India,Electronics,Wireless Headphones,2,72.11,0.072,Debit Card
116277,2025-10-25,C00349,Customer 349,East,India,Electronics,Smartwatch,1,192.13,0.109,Credit Card
116278,2026-03-12,C00987,Customer 987,South,India,Books,Self Help Book,1,23.78,0.07,Debit Card
116279,2025-02-21,C01374,Customer 1374,West,India,Clothing,Jeans,1,56.61,0.024,Net Banking
116280,2025-07-16,C02548,Customer 2548,North,India,Electronics,Smartphone,2,711.3,0.093,Wallet
116281,2026-05-07,C02430,Customer 2430,North,India,Books,Data Science Book,1,43.08,0.116,Wallet
116282,2026-01-23,C01532,Customer 1532,West,India,Sports,Tennis Racket,5,96.54,0.045,UPI
116283,2026-03-06,C02337,Customer 2337,North,India,Home & Kitchen,Vacuum Cleaner,2,233.46,0.082,Credit Card
116284,2026-01-10,C00472,Customer 472,North,India,Home & Kitchen,Cookware Set,3,162.99,0.131,Net Banking
116285,2025-02-13,C00531,Customer 531,South,India,Clothing,T-Shirt,1,27.2,0.138,Wallet
116286,2025-11-22,C01567,Customer 1567,South,India,Clothing,Sneakers,1,88.63,0.143,Credit Card
116287,2026-06-04,C00692,Customer 692,South,India,Home & Kitchen,Air Fryer,1,130.87,0.046,UPI
116288,2025-11-29,C03139,Customer 3139,West,India,Clothing,Backpack,2,53.55,0.225,Credit Card
116289,2025-02-07,C00791,Customer 791,East,India,Electronics,Smartphone,2,670.46,0.017,Net Banking
116290,2024-09-11,C01721,Customer 1721,West,India,Clothing,Jacket,1,115.39,0.091,Credit Card
116291,2025-09-06,C02292,Customer 2292,North,India,Home & Kitchen,Air Fryer,3,129.85,0.0,UPI
116292,2026-08-17,C02947,Customer 2947,South,India,Home & Kitchen,Coffee Maker,2,79.62,0.046,Debit Card
116293,2025-05-21,C00145,Customer 145,Central,India,Electronics,Wireless Headphones,1,76.41,0.052,Wallet
116294,2025-01-06,C01504,Customer 1504,South,India,Clothing,T-Shirt,3,26.96,0.17,Net Banking
116295,2026-01-04,C00272,Customer 272,North,India,Home & Kitchen,Air Fryer,1,124.26,0.193,UPI
116296,2025-09-01,C00085,Customer 85,Central,India,Home & Kitchen,Cookware Set,2,168.79,0.113,UPI
116297,2025-01-30,C01032,Customer 1032,South,India,Electronics,Wireless Headphones,3,87.96,0.074,Credit Card
116298,2026-01-06,C01677,Customer 1677,East,India,Books,Data Science Book,2,37.38,0.0,Credit Card
116299,2026-04-17,C00970,Customer 970,North,India,Electronics,Smartphone,2,599.68,0.056,Credit Card
116300,2024-12-13,C00093,Customer 93,West,India,Home & Kitchen,Air Fryer,1,134.3,0.0,Debit Card
116301,2026-08-31,C01069,Customer 1069,North,India,Electronics,Smartphone,1,626.77,0.063,Net Banking
116302,2025-08-24,C00751,Customer 751,East,India,Clothing,Jacket,2,123.55,0.082,Debit Card
116303,2026-08-13,C00845,Customer 845,West,India,Home & Kitchen,Coffee Maker,2,98.1,0.112,UPI
116304,2024-09-16,C00646,Customer 646,West,India,Home & Kitchen,Vacuum Cleaner,1,192.8,0.09,UPI
116305,2025-10-15,C02796,Customer 2796,North,India,Sports,Dumbbells,1,69.78,0.075,Wallet
116306,2024-11-10,C00833,Customer 833,North,India,Sports,Tennis Racket,1,87.54,0.072,UPI
116307,2025-10-30,C02636,Customer 2636,West,India,Clothing,T-Shirt,2,25.5,0.092,Debit Card
116308,2025-07-05,C00831,Customer 831,Central,India,Home & Kitchen,Air Fryer,1,123.13,0.16,UPI
116309,2025-04-18,C02494,Customer 2494,North,India,Books,Data Science Book,1,39.57,0.137,Credit Card
116310,2026-06-02,C03013,Customer 3013,South,India,Books,Fiction Book,4,17.43,0.063,Net Banking
116311,2024-10-24,C01024,Customer 1024,West,India,Clothing,Jacket,2,125.52,0.082,UPI
116312,2026-04-12,C01329,Customer 1329,West,India,Sports,Yoga Mat,1,32.97,0.208,Credit Card
116313,2025-08-23,C00705,Customer 705,Central,India,Books,Data Science Book,2,46.34,0.067,Credit Card
116314,2024-12-15,C02769,Customer 2769,West,India,Books,Business Book,3,28.92,0.136,Credit Card
116315,2025-07-25,C00031,Customer 31,North,India,Electronics,Wireless Headphones,1,86.95,0.154,Credit Card
116316,2026-03-28,C00189,Customer 189,West,India,Books,Fiction Book,4,15.82,0.101,UPI
116317,2025-05-29,C01264,Customer 1264,Central,India,Clothing,Jeans,2,64.58,0.064,Debit Card
116318,2024-09-10,C00355,Customer 355,South,India,Clothing,Sneakers,1,95.13,0.0,Credit Card
116319,2026-05-25,C02571,Customer 2571,East,India,Home & Kitchen,Table Lamp,2,46.4,0.133,UPI
116320,2024-11-24,C00602,Customer 602,North,India,Home & Kitchen,Coffee Maker,2,99.24,0.113,UPI
116321,2024-09-14,C03222,Customer 3222,South,India,Sports,Yoga Mat,4,25.53,0.06,Wallet
116322,2026-03-17,C01070,Customer 1070,Central,India,Clothing,Backpack,4,48.31,0.13,Credit Card
116323,2026-07-01,C00701,Customer 701,North,India,Electronics,Smartphone,2,554.98,0.108,UPI
116324,2026-06-18,C00093,Customer 93,West,India,Clothing,T-Shirt,2,27.95,0.058,Debit Card
116325,2026-04-06,C00354,Customer 354,North,India,Electronics,Laptop,1,1012.11,0.022,Debit Card
116326,2025-07-12,C00086,Customer 86,South,India,Home & Kitchen,Air Fryer,3,113.01,0.076,UPI
116327,2025-04-07,C00021,Customer 21,East,India,Clothing,Sneakers,3,81.89,0.179,Credit Card
116328,2025-02-07,C02290,Customer 2290,North,India,Clothing,T-Shirt,5,26.71,0.137,Debit Card
116329,2026-06-28,C03145,Customer 3145,West,India,Electronics,Smartphone,1,738.54,0.121,Net Banking
116330,2025-01-05,C03458,Customer 3458,South,India,Electronics,Wireless Headphones,2,72.24,0.124,Credit Card
116331,2026-04-02,C03133,Customer 3133,West,India,Electronics,Smartphone,5,555.3,0.053,Wallet
116332,2025-04-05,C02076,Customer 2076,Central,India,Clothing,Backpack,2,58.9,0.074,UPI
116333,2025-04-12,C03350,Customer 3350,South,India,Books,Business Book,1,30.25,0.104,UPI
116334,2025-03-19,C02030,Customer 2030,North,India,Sports,Dumbbells,1,73.3,0.097,Credit Card
116335,2026-04-30,C00401,Customer 401,West,India,Sports,Running Shoes,5,82.16,0.042,Debit Card
116336,2026-08-27,C00161,Customer 161,South,India,Home & Kitchen,Air Fryer,2,116.56,0.039,Wallet
116337,2025-10-30,C02051,Customer 2051,North,India,Electronics,Wireless Headphones,3,88.4,0.096,Credit Card
116338,2025-09-28,C02473,Customer 2473,Central,India,Books,Python Book,1,32.23,0.073,Credit Card
116339,2025-06-18,C03447,Customer 3447,North,India,Clothing,Jacket,2,104.72,0.085,UPI
116340,2025-06-13,C02522,Customer 2522,East,India,Electronics,Smartphone,4,693.72,0.089,Wallet
116341,2024-12-17,C01535,Customer 1535,South,India,Clothing,Jacket,2,110.72,0.177,Net Banking
116342,2026-03-13,C01446,Customer 1446,West,India,Clothing,T-Shirt,1,25.68,0.075,Credit Card
116343,2025-10-09,C00680,Customer 680,East,India,Home & Kitchen,Table Lamp,1,45.6,0.127,Debit Card
116344,2026-03-30,C02737,Customer 2737,East,India,Electronics,Laptop,1,882.17,0.042,Credit Card
116345,2025-08-12,C01617,Customer 1617,East,India,Clothing,Backpack,1,54.19,0.176,Credit Card
116346,2025-01-15,C01824,Customer 1824,North,India,Electronics,Bluetooth Speaker,1,77.07,0.197,UPI
116347,2025-04-17,C02199,Customer 2199,North,India,Home & Kitchen,Vacuum Cleaner,2,227.35,0.078,Net Banking
116348,2025-07-11,C00118,Customer 118,West,India,Sports,Dumbbells,4,76.57,0.031,Credit Card
116349,2026-04-23,C02957,Customer 2957,Central,India,Books,Business Book,5,24.99,0.005,Credit Card
116350,2025-06-19,C00020,Customer 20,West,India,Home & Kitchen,Table Lamp,1,46.1,0.11,Net Banking
116351,2025-07-16,C02358,Customer 2358,West,India,Electronics,Bluetooth Speaker,1,60.5,0.084,Credit Card
116352,2024-12-08,C00266,Customer 266,East,India,Home & Kitchen,Air Fryer,1,134.34,0.177,Net Banking
116353,2025-03-05,C02721,Customer 2721,East,India,Electronics,Smartwatch,1,190.27,0.116,Debit Card
116354,2024-12-13,C00431,Customer 431,West,India,Books,Self Help Book,2,21.38,0.063,UPI
116355,2025-07-20,C03180,Customer 3180,,India,Clothing,T-Shirt,1,28.65,0.15,UPI
116356,2026-08-14,C02761,Customer 2761,South,India,Home & Kitchen,Vacuum Cleaner,3,247.36,0.0,UPI
116357,2025-07-24,C00484,Customer 484,North,India,Sports,Tennis Racket,1,100.43,0.099,Debit Card
116358,2025-01-06,C03299,Customer 3299,South,India,Home & Kitchen,Table Lamp,2,41.16,0.105,Credit Card
116359,2026-06-16,C01048,Customer 1048,West,India,Clothing,Jeans,5,52.28,0.127,UPI
116360,2025-12-17,C00243,Customer 243,South,India,Books,Fiction Book,1,17.14,0.07,UPI
116361,2026-04-19,C00961,Customer 961,West,India,Electronics,Smartwatch,5,189.49,0.092,Debit Card
116362,2026-01-07,C02386,Customer 2386,Central,India,Home & Kitchen,Air Fryer,3,131.71,0.071,Credit Card
116363,2026-01-22,C01785,Customer 1785,Central,India,Books,Data Science Book,1,36.77,0.128,Wallet
116364,2025-08-14,C02059,Customer 2059,West,India,Home & Kitchen,Vacuum Cleaner,1,200.2,0.141,Wallet
116365,2026-08-08,C03103,Customer 3103,Central,India,Home & Kitchen,Air Fryer,1,137.9,0.054,UPI
116366,2025-04-08,C00347,Customer 347,South,India,Electronics,Bluetooth Speaker,2,79.91,0.14,Debit Card
116367,2025-08-19,C02985,Customer 2985,West,India,Home & Kitchen,Air Fryer,2,107.23,0.034,UPI
116368,2026-06-19,C01364,Customer 1364,West,India,Clothing,Backpack,1,59.78,0.086,UPI
116369,2024-09-20,C02503,Customer 2503,Central,India,Home & Kitchen,Table Lamp,2,41.72,0.149,Credit Card
116370,2025-05-15,C02075,Customer 2075,East,India,Electronics,Smartphone,4,648.25,0.074,Credit Card
116371,2025-12-21,C00300,Customer 300,South,India,Home & Kitchen,Cookware Set,5,147.44,0.073,UPI
116372,2025-01-18,C00336,Customer 336,West,India,Clothing,Backpack,3,50.47,0.111,UPI
116373,2025-09-19,C00340,Customer 340,West,India,Books,Python Book,1,32.75,0.0,Debit Card
116374,2026-04-10,C00674,Customer 674,North,India,Clothing,Backpack,1,59.5,0.061,Credit Card
116375,2026-06-03,C01503,Customer 1503,,India,Clothing,Backpack,2,48.25,0.079,Net Banking
116376,2025-12-17,C01265,Customer 1265,East,India,Sports,Football,1,34.43,0.088,Credit Card
116377,2025-06-10,C00553,Customer 553,East,India,Electronics,Laptop,3,960.38,0.112,Credit Card
116378,2025-01-24,C00052,Customer 52,Central,India,Home & Kitchen,Air Fryer,2,128.73,0.098,Credit Card
116379,2025-01-20,C00950,Customer 950,East,India,Electronics,Smartwatch,1,189.81,0.167,Wallet
116380,2026-03-01,C02293,Customer 2293,Central,India,Home & Kitchen,Coffee Maker,3,87.72,0.196,UPI
116381,2026-01-11,C00853,Customer 853,South,India,Books,Fiction Book,2,19.0,0.094,UPI
116382,2025-01-14,C01004,Customer 1004,North,India,Home & Kitchen,Cookware Set,3,165.26,0.064,Credit Card
116383,2026-05-11,C01414,Customer 1414,South,India,Sports,Football,2,37.12,0.169,Credit Card
116384,2025-06-21,C00250,Customer 250,East,India,Electronics,Laptop,4,839.93,0.086,Credit Card
116385,2026-05-09,C00550,Customer 550,West,India,Home & Kitchen,Coffee Maker,3,78.86,0.065,UPI
116386,2026-08-13,C00350,Customer 350,East,India,Home & Kitchen,Cookware Set,4,149.21,0.144,Wallet
116387,2026-05-08,C03038,Customer 3038,South,India,Electronics,Wireless Headphones,4,90.11,0.101,UPI
116388,2024-11-26,C00790,Customer 790,South,India,Home & Kitchen,Coffee Maker,2,83.58,0.147,Credit Card
116389,2026-01-11,C01646,Customer 1646,Central,India,Clothing,Sneakers,3,77.62,0.061,Wallet
116390,2026-04-02,C01308,Customer 1308,North,India,Home & Kitchen,Table Lamp,1,46.33,0.084,UPI
116391,2026-04-02,C01599,Customer 1599,North,India,Sports,Running Shoes,1,106.41,0.146,Debit Card
116392,2025-06-02,C02175,Customer 2175,East,India,Books,Business Book,2,27.85,0.0,UPI
116393,2025-04-28,C01212,Customer 1212,West,India,Home & Kitchen,Table Lamp,1,40.53,0.074,Credit Card
116394,2026-08-10,C03078,Customer 3078,South,India,Books,Business Book,1,30.08,0.156,Credit Card
116395,2025-07-05,C00430,Customer 430,North,India,Electronics,Smartwatch,2,194.41,0.086,Credit Card
116396,2026-01-25,C03310,Customer 3310,East,India,Electronics,Bluetooth Speaker,1,70.39,0.159,Net Banking
116397,2026-07-21,C01883,Customer 1883,North,India,Home & Kitchen,Cookware Set,1,150.53,0.059,UPI
116398,2025-03-21,C02412,Customer 2412,North,India,Clothing,Backpack,1,50.4,0.114,Credit Card
116399,2026-06-30,C01093,Customer 1093,South,India,Clothing,T-Shirt,2,26.06,0.084,Net Banking
116400,2026-01-30,C02098,Customer 2098,North,India,Clothing,Jeans,2,65.66,0.01,UPI
116401,2026-02-03,C01106,Customer 1106,South,India,Books,Self Help Book,1,19.51,0.082,UPI
116402,2026-04-10,C00111,Customer 111,West,India,Electronics,Smartwatch,2,177.95,0.075,Debit Card
116403,2025-07-28,C01298,Customer 1298,North,India,Sports,Yoga Mat,1,33.78,0.065,UPI
116404,2025-06-28,C00057,Customer 57,East,India,Clothing,T-Shirt,2,22.02,0.052,Debit Card
116405,2025-08-13,C02381,Customer 2381,East,India,Home & Kitchen,Air Fryer,1,114.88,0.177,Debit Card
116406,2024-10-23,C00504,Customer 504,North,India,Home & Kitchen,Table Lamp,1,46.14,0.063,Debit Card
116407,2025-09-29,C02542,Customer 2542,West,India,Home & Kitchen,Cookware Set,1,165.02,0.118,Credit Card
116408,2026-01-14,C00318,Customer 318,North,India,Home & Kitchen,Vacuum Cleaner,3,234.08,0.093,
116409,2025-02-18,C00895,Customer 895,Central,India,Sports,Running Shoes,3,88.21,0.146,Net Banking
116410,2025-06-02,C01627,Customer 1627,East,India,Home & Kitchen,Cookware Set,2,136.54,0.195,Net Banking
116411,2025-04-14,C02135,Customer 2135,South,India,Electronics,Bluetooth Speaker,1,67.9,0.185,Wallet
116412,2026-05-09,C01617,Customer 1617,Central,India,Sports,Football,1,37.34,0.071,UPI
116413,2024-11-21,C02402,Customer 2402,South,India,Clothing,Backpack,2,50.88,0.131,Net Banking
116414,2026-07-19,C03484,Customer 3484,South,India,Books,Data Science Book,2,36.01,0.165,Credit Card
116415,2026-04-19,C01397,Customer 1397,South,India,Clothing,T-Shirt,1,23.68,0.084,Debit Card
116416,2025-03-24,C03235,Customer 3235,East,India,Clothing,Sneakers,4,74.88,0.156,UPI
116417,2025-09-16,C01674,Customer 1674,West,India,Home & Kitchen,Vacuum Cleaner,5,212.74,0.102,Wallet
116418,2025-04-11,C00503,Customer 503,West,India,Clothing,Sneakers,1,78.0,0.03,Debit Card
116419,2026-05-06,C01387,Customer 1387,Central,India,Home & Kitchen,Table Lamp,1,38.87,0.209,Net Banking
116420,2025-03-25,C03237,Customer 3237,Central,India,Electronics,Smartphone,5,740.24,0.005,Wallet
116421,2025-11-03,C01526,Customer 1526,North,India,Books,Python Book,3,31.67,0.024,Net Banking
116422,2025-10-19,C02947,Customer 2947,Central,India,Clothing,Jacket,1,112.15,0.074,UPI
116423,2026-01-31,C01131,Customer 1131,North,India,Clothing,Jacket,4,111.0,0.15,Credit Card
116424,2026-01-04,C02532,Customer 2532,Central,India,Home & Kitchen,Vacuum Cleaner,2,226.94,0.132,Credit Card
116425,2025-02-28,C01820,Customer 1820,South,India,Clothing,Backpack,2,61.44,0.204,Debit Card
116426,2025-05-24,C01689,Customer 1689,South,India,Electronics,Bluetooth Speaker,3,60.08,0.155,UPI
116427,2026-03-18,C02055,Customer 2055,South,India,Home & Kitchen,Cookware Set,1,148.1,0.109,UPI
116428,2024-12-07,C03272,Customer 3272,North,India,Electronics,Laptop,1,776.14,0.167,UPI
116429,2025-04-14,C02787,Customer 2787,West,India,Electronics,Wireless Headphones,1,91.8,0.085,Debit Card
116430,2025-09-02,C00675,Customer 675,North,India,Electronics,Bluetooth Speaker,1,74.41,0.107,Debit Card
116431,2025-08-06,C02305,Customer 2305,South,India,Sports,Tennis Racket,1,86.98,0.073,UPI
116432,2025-04-30,C00217,Customer 217,Central,India,Electronics,Smartphone,1,607.61,0.159,Credit Card
116433,2026-05-01,C02626,Customer 2626,East,India,Sports,Football,1,32.76,0.08,Credit Card
116434,2026-02-06,C02712,Customer 2712,East,India,Books,Data Science Book,2,45.06,0.027,UPI
116435,2025-07-22,C00643,Customer 643,Central,India,Electronics,Wireless Headphones,4,73.12,0.027,Debit Card
116436,2025-12-26,C01693,Customer 1693,North,India,Clothing,Backpack,3,63.14,0.038,Credit Card
116437,2026-05-28,C01134,Customer 1134,South,India,Home & Kitchen,Cookware Set,2,146.28,0.126,UPI
116438,2025-11-13,C01641,Customer 1641,North,India,Books,Python Book,2,31.82,0.091,Debit Card
116439,2026-03-25,C01632,Customer 1632,North,India,Home & Kitchen,Air Fryer,2,128.81,0.101,Net Banking
116440,2026-08-22,C01352,Customer 1352,North,India,Home & Kitchen,Air Fryer,4,126.17,0.121,Credit Card
116441,2024-11-24,C00118,Customer 118,East,India,Home & Kitchen,Coffee Maker,4,82.35,0.128,Credit Card
116442,2024-09-15,C03488,Customer 3488,South,India,Books,Data Science Book,2,45.12,0.082,Credit Card
116443,2025-09-03,C01132,Customer 1132,West,India,Electronics,Smartwatch,2,174.46,0.094,Net Banking
116444,2025-02-07,C01445,Customer 1445,West,India,Sports,Football,1,31.57,0.074,UPI
116445,2026-01-23,C00915,Customer 915,South,India,Electronics,Laptop,1,1010.65,0.12,UPI
116446,2024-10-03,C00787,Customer 787,East,India,Clothing,Jacket,1,119.95,0.094,Wallet
116447,2026-01-26,C02229,Customer 2229,North,India,Home & Kitchen,Cookware Set,1,134.3,0.051,Wallet
116448,2026-08-31,C01536,Customer 1536,West,India,Electronics,Bluetooth Speaker,1,73.11,0.105,UPI
116449,2026-05-04,C01194,Customer 1194,South,India,Electronics,Smartwatch,2,171.58,0.137,UPI
116450,2024-11-12,C02081,Customer 2081,West,India,Home & Kitchen,Coffee Maker,1,85.55,0.197,Credit Card
116451,2024-12-24,C01424,Customer 1424,East,India,Sports,Dumbbells,3,75.97,0.035,UPI
116452,2025-01-24,C00158,Customer 158,West,India,Clothing,Jacket,1,111.73,0.029,UPI
116453,2026-05-14,C03167,Customer 3167,South,India,Electronics,Bluetooth Speaker,3,66.9,0.021,Credit Card
116454,2024-10-09,C01311,Customer 1311,South,India,Home & Kitchen,Vacuum Cleaner,1,219.95,0.065,Debit Card
116455,2025-11-21,C02468,Customer 2468,South,India,Electronics,Bluetooth Speaker,1,60.61,0.089,Credit Card
116456,2025-04-13,C01190,Customer 1190,East,India,Clothing,T-Shirt,3,24.66,0.075,UPI
116457,2025-09-13,C00105,Customer 105,East,India,Sports,Yoga Mat,2,33.81,0.02,UPI
116458,2026-03-10,C02025,Customer 2025,West,India,Books,Self Help Book,1,24.62,0.179,UPI
116459,2025-12-13,C01295,Customer 1295,North,India,Books,Data Science Book,4,45.15,0.0,Credit Card
116460,2024-10-27,C02104,Customer 2104,Central,India,Home & Kitchen,Coffee Maker,2,101.79,0.197,Wallet
116461,2024-10-25,C01777,Customer 1777,Central,India,Electronics,Laptop,2,885.43,0.131,Debit Card
116462,2026-08-17,C01411,Customer 1411,South,India,Books,Fiction Book,2,17.31,0.178,Credit Card
116463,2024-11-26,C02506,Customer 2506,North,India,Electronics,Smartphone,2,665.21,0.045,Net Banking
116464,2025-08-17,C02764,Customer 2764,East,India,Electronics,Bluetooth Speaker,1,80.46,0.08,Credit Card
116465,2025-03-11,C02230,Customer 2230,North,India,Home & Kitchen,Table Lamp,4,42.47,0.088,UPI
116466,2025-09-27,C02449,Customer 2449,North,India,Sports,Yoga Mat,3,30.48,0.075,Wallet
116467,2025-07-06,C01310,Customer 1310,East,India,Clothing,T-Shirt,2,28.51,0.113,Debit Card
116468,2025-02-23,C03313,Customer 3313,East,India,Books,Business Book,2,29.63,0.114,Credit Card
116469,2024-10-04,C02870,Customer 2870,North,India,Home & Kitchen,Cookware Set,3,133.65,0.051,UPI
116470,2024-11-18,C02457,Customer 2457,Central,India,Electronics,Smartwatch,1,195.72,0.204,Debit Card
116471,2025-01-02,C03093,Customer 3093,North,India,Home & Kitchen,Table Lamp,4,49.08,0.039,Debit Card
116472,2025-06-11,C03120,Customer 3120,North,India,Sports,Tennis Racket,4,101.97,0.127,UPI
116473,2026-06-01,C02474,Customer 2474,North,India,Electronics,Wireless Headphones,2,80.79,0.114,UPI
116474,2024-09-12,C01107,Customer 1107,Central,India,Books,Data Science Book,2,36.17,0.115,UPI
116475,2026-05-11,C00218,Customer 218,Central,India,Clothing,Jeans,2,55.21,0.0,UPI
116476,2025-03-04,C03248,Customer 3248,North,India,Sports,Tennis Racket,3,94.41,0.09,Credit Card
116477,2024-12-13,C03009,Customer 3009,West,India,Sports,Dumbbells,3,75.21,0.09,UPI
116478,2026-06-01,C02561,Customer 2561,North,India,Home & Kitchen,Table Lamp,2,45.68,0.121,Debit Card
116479,2024-10-27,C00666,Customer 666,North,India,Sports,Dumbbells,3,76.79,0.027,Wallet
116480,2026-01-04,C01113,Customer 1113,North,India,Home & Kitchen,Coffee Maker,1,90.93,0.118,UPI
116481,2025-06-22,C02789,Customer 2789,West,India,Sports,Running Shoes,2,86.16,0.145,Credit Card
116482,2026-06-05,C02067,Customer 2067,South,India,Sports,Dumbbells,4,68.72,0.137,UPI
116483,2026-01-02,C00632,Customer 632,East,India,Clothing,Jacket,2,103.19,0.102,Wallet
116484,2025-08-18,C03271,Customer 3271,North,India,Electronics,Smartphone,3,644.83,0.166,Net Banking
116485,2025-02-14,C02813,Customer 2813,Central,India,Books,Self Help Book,2,20.79,0.149,Net Banking
116486,2024-12-04,C02613,Customer 2613,Central,India,Books,Self Help Book,2,20.32,0.062,Net Banking
116487,2025-09-26,C00777,Customer 777,North,India,Clothing,Sneakers,1,91.96,0.111,Credit Card
116488,2026-06-16,C02330,Customer 2330,West,India,Books,Self Help Book,2,22.43,0.155,Wallet
116489,2026-03-29,C02211,Customer 2211,West,India,Clothing,Sneakers,2,74.41,0.19,Debit Card
